Seconds,Kidney L,Kidney L,Kidney L,Kidney L,Kidney L,Kidney L,Kidney L,Kidney L,Kidney L,Kidney L,Kidney L,Kidney L,Kidney L,Kidney L,Kidney L,Kidney L,Kidney L,Kidney L,Kidney L,Kidney L,Kidney L,Kidney L,Kidney L,Kidney R,Kidney R,Kidney R,Kidney R,Kidney R,Kidney R,Kidney R,Kidney R,Kidney R,Kidney R,Kidney R,Kidney R,Kidney R,Kidney R,Kidney R,Kidney R,Kidney R,Kidney R,Kidney R,Kidney R,Kidney R,Kidney R,Kidney R,Liver,Liver,Liver,Liver,Liver,Liver,Liver,Liver,Liver,Liver,Liver,Liver,Liver,Liver,Liver,Liver,Liver,Liver,Liver,Liver,Liver,Liver,Liver,Aorta,Aorta,Aorta,Aorta,Aorta,Aorta,Aorta,Aorta,Aorta,Aorta,Aorta,Aorta,Aorta,Aorta,Aorta,Aorta,Aorta,Aorta,Aorta,Aorta,Aorta,Aorta,Aorta,Aorta Wall,Aorta Wall,Aorta Wall,Aorta Wall,Aorta Wall,Aorta Wall,Aorta Wall,Aorta Wall,Aorta Wall,Aorta Wall,Aorta Wall,Aorta Wall,Aorta Wall,Aorta Wall,Aorta Wall,Aorta Wall,Aorta Wall,Aorta Wall,Aorta Wall,Aorta Wall,Aorta Wall,Aorta Wall,Aorta Wall,Ventricle,Ventricle,Ventricle,Ventricle,Ventricle,Ventricle,Ventricle,Ventricle,Ventricle,Ventricle,Ventricle,Ventricle,Ventricle,Ventricle,Ventricle,Ventricle,Ventricle,Ventricle,Ventricle,Ventricle,Ventricle,Ventricle,Ventricle,Myocardium,Myocardium,Myocardium,Myocardium,Myocardium,Myocardium,Myocardium,Myocardium,Myocardium,Myocardium,Myocardium,Myocardium,Myocardium,Myocardium,Myocardium,Myocardium,Myocardium,Myocardium,Myocardium,Myocardium,Myocardium,Myocardium,Myocardium,Gall Bladder,Gall Bladder,Gall Bladder,Gall Bladder,Gall Bladder,Gall Bladder,Gall Bladder,Gall Bladder,Gall Bladder,Gall Bladder,Gall Bladder,Gall Bladder,Gall Bladder,Gall Bladder,Gall Bladder,Gall Bladder,Gall Bladder,Gall Bladder,Gall Bladder,Gall Bladder,Gall Bladder,Gall Bladder,Gall Bladder,Pancreas,Pancreas,Pancreas,Pancreas,Pancreas,Pancreas,Pancreas,Pancreas,Pancreas,Pancreas,Pancreas,Pancreas,Pancreas,Pancreas,Pancreas,Pancreas,Pancreas,Pancreas,Pancreas,Pancreas,Pancreas,Pancreas,Pancreas
2024.042,12.7413,21.60533,14.23242,8.830859,16.0002,18.72643,28.66833,20.14148,21.38353,10.56423,16.52941,24.73691,14.52946,25.41203,10.53087,10.53087,9.415217,11.2629,23.4953,10.29612,16.95708,16.49482,17.21872,12.2094,22.75846,15.7658,9.672469,17.01587,20.67314,33.1565,24.0603,22.4127,12.60531,21.28255,26.06158,14.95744,28.8147,10.63184,10.63184,10.56022,12.79423,23.06233,10.4107,20.47413,17.97697,19.33975,10.5475,17.20546,48.62081,11.03881,39.18938,23.90795,73.1444,82.14735,31.33145,32.38335,63.65275,27.56687,45.92566,29.5444,33.64791,33.64791,29.11128,36.53252,31.41524,12.60193,73.68129,46.0287,46.45692,9.124438,20.57953,8.594147,7.742684,12.41332,18.01975,24.19061,14.07699,24.57838,8.378601,8.600932,16.88785,12.00332,25.30335,8.060941,8.060941,6.205723,12.10308,25.59315,12.78654,14.59587,10.22946,14.68757,5.621816,16.72778,6.106171,5.176447,6.413466,11.61209,19.5851,9.983804,13.26507,4.038673,7.092801,8.564655,6.064148,13.38997,4.775155,4.775155,4.334045,7.26704,9.084127,9.134867,5.561019,4.701506,6.833476,10.65308,18.91128,10.38652,8.227896,12.20147,19.45929,28.40645,17.73327,21.60471,9.814472,13.80657,17.68919,12.05315,27.24467,10.12333,10.12333,8.23152,10.23272,23.10205,8.115843,13.18166,12.21212,13.95586,6.048349,9.086663,4.337699,4.526394,7.363416,10.17033,12.07986,10.88664,12.0409,4.943361,9.801429,10.0876,5.66188,13.56486,4.398646,4.398646,3.44026,4.73482,11.68515,5.775095,8.745777,7.792054,10.76505,25.99103,14.80761,25.9731,24.72564,13.58181,8.563297,229.9108,23.82214,14.20239,63.94041,125.8509,60.37094,105.9791,9.957268,45.27478,45.27478,38.09466,14.6446,80.75147,22.48367,87.62476,7.748745,20.13306,9.566857,15.38187,6.590232,5.816747,10.81818,9.991642,15.32746,9.376804,14.53173,9.151621,13.37511,14.9944,11.53047,14.31245,6.558906,6.558906,3.528963,6.465623,11.31014,6.55698,10.53781,5.14861,12.78277
2034.092,12.71519,21.68068,14.22006,8.803055,15.97539,18.70191,28.59808,20.11187,21.32316,10.54165,16.50415,24.65442,14.53382,25.40017,10.51341,10.51341,9.39319,11.25735,23.48378,10.27332,16.98445,16.46247,17.21907,12.17158,22.78371,15.76381,9.654957,17.02662,20.63311,33.19244,23.93602,22.35016,12.55691,21.27228,26.05643,14.99703,28.64763,10.65248,10.65248,10.52856,12.78427,23.07952,10.4049,20.45094,17.98832,19.34827,10.54042,17.17588,48.65246,11.03668,39.21654,23.86928,73.19477,82.10318,31.26326,32.37322,63.64903,27.51472,45.89329,29.51158,33.6248,33.6248,29.1287,36.59471,31.46024,12.60157,73.76967,46.08366,46.40132,9.101816,20.51895,8.619523,7.743401,12.38632,17.97662,24.03158,14.0547,24.52174,8.367973,8.540089,16.8202,12.0347,25.24848,8.096223,8.096223,6.18366,12.06194,25.59489,12.75526,14.59751,10.23402,14.66553,5.590836,16.8181,6.158037,5.223004,6.415145,11.60496,19.59096,9.850842,13.24037,4.035443,6.963836,8.522186,6.090994,13.37989,4.817329,4.817329,4.393177,7.320931,9.115995,9.100953,5.536416,4.732965,6.777187,10.57941,18.88012,10.35435,8.232231,12.21126,19.38474,28.3392,17.43176,21.68513,9.796872,13.80307,17.56049,12.0456,27.09294,10.0715,10.0715,8.073786,10.25304,23.18831,8.441178,13.36219,12.23422,13.91011,6.045203,9.095021,4.324919,4.533314,7.339862,10.16099,12.0631,10.87962,11.99488,4.926029,9.797161,10.05436,5.706317,13.53093,4.382795,4.382795,3.463535,4.7366,11.75284,5.768238,8.778936,7.762021,10.75143,25.86132,15.56728,26.30626,24.52283,13.48854,8.641434,233.2446,24.24679,14.07347,65.39624,127.0616,61.59232,108.527,10.00942,46.2968,46.2968,39.3082,14.82273,80.66559,22.76654,88.04665,7.755849,20.13572,9.557245,15.46127,6.585203,5.823539,10.78574,10.05698,14.95277,9.418061,14.64461,9.15671,13.32533,14.97321,11.47512,14.39866,6.511479,6.511479,3.52301,6.397718,11.46333,6.515495,10.51842,5.143023,12.82234
2044.142,12.68908,21.75603,14.20771,8.799829,15.95057,18.66782,28.56656,20.08227,21.2628,10.51906,16.47889,24.57192,14.53818,25.38832,10.49595,10.49595,9.371163,11.2518,23.47226,10.25053,17.01183,16.43011,17.21941,12.13377,22.80896,15.76182,9.635338,17.03736,20.58297,33.17443,23.81174,22.28763,12.50851,21.26201,26.05129,15.03661,28.48055,10.67311,10.67311,10.4969,12.77431,23.0967,10.39909,20.42776,17.99966,19.35678,10.53333,17.1463,48.68412,11.02698,39.24369,23.81781,73.20403,82.05901,31.19508,32.36309,63.6453,27.46258,45.86091,29.47876,33.6017,33.6017,29.14612,36.6569,31.50525,12.60121,73.85804,46.13861,46.34572,9.079194,20.45837,8.644899,7.711586,12.35932,17.93348,23.97671,14.03241,24.4651,8.357345,8.479246,16.75256,12.06608,25.1936,8.131505,8.131505,6.161598,12.02081,25.59664,12.72397,14.59915,10.23859,14.6435,5.559855,16.90841,6.209903,5.151021,6.416824,11.61027,19.54832,9.717881,13.21567,4.032214,6.83487,8.479718,6.11784,13.36982,4.859503,4.859503,4.452309,7.374822,9.147864,9.067039,5.511813,4.764423,6.720898,10.50575,18.84897,10.32218,8.182236,12.22106,19.29569,28.28405,17.13024,21.76556,9.779272,13.79957,17.4318,12.03804,26.94121,10.01968,10.01968,7.916052,10.27336,23.27457,8.766513,13.54273,12.25633,13.86437,6.042057,9.103378,4.312139,4.516375,7.316307,10.15054,12.04498,10.87259,11.94887,4.908697,9.792894,10.02111,5.750754,13.497,4.366944,4.366944,3.48681,4.73838,11.82053,5.761381,8.812094,7.731987,10.7378,25.73161,16.32695,26.63942,24.63187,13.39528,8.709741,236.4678,24.67145,13.94454,66.85207,128.2723,62.8137,111.0748,10.06157,47.31881,47.31881,40.52174,15.00085,80.57971,23.04941,88.46854,7.762952,20.13838,9.547633,15.54067,6.580174,5.818005,10.75331,10.15764,14.70588,9.459317,14.75748,9.161798,13.27555,14.95203,11.41977,14.48486,6.464051,6.464051,3.517057,6.329812,11.61651,6.47401,10.49903,5.137436,12.86191
2054.192,12.66297,21.83138,14.19536,8.796603,15.92576,18.63374,28.5903,20.05266,21.20244,10.49647,16.45363,24.48943,14.54254,25.37646,10.47849,10.47849,9.349136,11.2401,23.46074,10.22773,17.0392,16.39776,17.21975,12.09595,22.83421,15.75982,9.61572,17.0481,20.53282,33.0795,23.68746,22.2251,12.46012,21.25174,26.04614,15.07619,28.31347,10.69375,10.69375,10.46524,12.75975,23.11388,10.39329,20.40458,18.01101,19.3653,10.52625,17.11672,48.71578,11.01727,39.27085,23.76635,73.15464,82.01484,31.12689,32.35296,63.64158,27.41043,45.82854,29.44594,33.57859,33.57859,29.16354,36.64095,31.55025,12.60086,73.94642,46.19357,46.29012,9.056572,20.39778,8.670274,7.679772,12.33233,17.89034,24.07039,14.01013,24.40847,8.346718,8.418403,16.68492,12.09746,25.13872,8.166787,8.166787,6.139536,11.99022,25.59838,12.69268,14.60079,10.24315,14.62146,5.528874,16.99872,6.26177,5.079038,6.418504,11.61559,19.43651,9.584919,13.19097,4.028985,6.705905,8.437249,6.144686,13.35974,4.901677,4.901677,4.51144,7.319966,9.179732,9.033125,5.48721,4.795882,6.664608,10.43208,18.81782,10.29001,8.132241,12.23086,19.20664,28.24615,16.82873,21.84598,9.761673,13.79607,17.3031,12.03048,26.78948,9.967857,9.967857,7.758318,10.2679,23.36083,9.091848,13.72326,12.27844,13.81862,6.038911,9.111736,4.299359,4.499436,7.292753,10.1401,12.02494,10.86557,11.90285,4.891365,9.788626,9.987864,5.79519,13.46307,4.351092,4.351092,3.510085,4.735277,11.88821,5.754524,8.845252,7.701954,10.72418,25.6019,17.08662,26.97258,24.7409,13.30201,8.778048,239.5332,25.0961,13.81561,68.30791,129.4831,64.03508,113.6227,10.11372,48.34083,48.34083,41.73528,15.18985,80.49383,23.33229,88.89044,7.770056,20.14103,9.538021,15.62006,6.575145,5.812472,10.72087,10.25831,14.64128,9.500574,14.87035,9.166887,13.22578,14.93084,11.36442,14.57107,6.416624,6.416624,3.511103,6.262209,11.7697,6.432525,10.47964,5.13185,12.90148
2064.243,12.63686,21.90673,14.18301,8.793376,15.90094,18.59966,28.61405,20.02306,21.14207,10.47388,16.42837,24.40693,14.54689,25.36461,10.46103,10.46103,9.327108,11.22701,23.44922,10.20493,17.06658,16.36541,17.2201,12.05813,22.85946,15.75783,9.596101,17.05884,20.48267,32.98456,23.56318,22.16256,12.41172,21.24148,26.041,15.11577,28.1464,10.71438,10.71438,10.43358,12.74414,23.13107,10.38749,20.3814,18.02235,19.37382,10.51916,17.08715,48.74744,11.00757,39.29801,23.71488,73.10525,81.97067,31.0587,32.34283,63.63785,27.35829,45.79617,29.41312,33.55548,33.55548,29.18096,36.60727,31.59525,12.6005,74.03479,46.24852,46.23453,9.03395,20.3372,8.69565,7.647957,12.30533,17.8472,24.16408,13.98784,24.35183,8.33609,8.35756,16.61727,12.12884,25.08384,8.202069,8.202069,6.117474,11.96201,25.60012,12.66139,14.60243,10.24772,14.59942,5.497893,17.08903,6.313636,5.007054,6.420183,11.6209,19.3247,9.451958,13.16627,4.025756,6.576939,8.39478,6.171532,13.34966,4.943851,4.943851,4.570572,7.240449,9.2116,8.99921,5.462608,4.827341,6.608319,10.35841,18.78667,10.25784,8.082246,12.24066,19.11759,28.20825,16.52722,21.92641,9.744073,13.79257,17.1744,12.02292,26.63776,9.916035,9.916035,7.600583,10.25659,23.44709,9.417183,13.90379,12.30054,13.77288,6.035766,9.120094,4.286579,4.482497,7.269198,10.12966,12.0049,10.85854,11.85684,4.874033,9.784358,9.954618,5.839627,13.42913,4.335241,4.335241,3.53336,4.731066,11.9559,5.747666,8.87841,7.671921,10.71055,25.47219,17.84629,27.30574,24.84993,13.20875,8.846355,242.5986,25.52075,13.68668,69.76374,130.6938,65.25646,116.1705,10.16586,49.36285,49.36285,42.94882,15.38132,80.40795,23.61516,89.31233,7.777159,20.14369,9.528409,15.69946,6.570116,5.806939,10.68844,10.35897,14.57668,9.54183,14.98323,9.171976,13.176,14.90966,11.30906,14.65728,6.369196,6.369196,3.50515,6.194674,11.92289,6.39104,10.46025,5.126263,12.94106
2074.293,12.61075,21.98208,14.17066,8.79015,15.87613,18.56557,28.63779,19.99345,21.08171,10.4513,16.40311,24.32444,14.55125,25.35275,10.44357,10.44357,9.305081,11.21392,23.4377,10.18213,17.09395,16.33305,17.22044,12.02032,22.8847,15.75584,9.576482,17.06958,20.43253,32.88963,23.4389,22.10003,12.36332,21.23121,26.03585,15.15535,27.97932,10.73502,10.73502,10.40192,12.72853,23.14825,10.38169,20.35822,18.0337,19.38233,10.51208,17.05757,48.77909,10.99787,39.32517,23.66341,73.05586,81.92651,30.99052,32.3327,63.63413,27.30614,45.7638,29.3803,33.53238,33.53238,29.19837,36.57359,31.64026,12.60014,74.12317,46.30348,46.17893,9.011328,20.27662,8.721026,7.616143,12.27834,17.80406,24.25776,13.96555,24.2952,8.325463,8.296717,16.54963,12.16022,25.02896,8.237351,8.237351,6.095412,11.9338,25.60187,12.6301,14.60407,10.25229,14.57738,5.466912,17.17934,6.365502,4.935071,6.421863,11.62621,19.21288,9.318996,13.14157,4.022526,6.447974,8.352312,6.198378,13.33959,4.986026,4.986026,4.629704,7.160933,9.243469,8.965296,5.438005,4.858799,6.55203,10.28474,18.75551,10.22567,8.032251,12.25046,19.02854,28.17035,16.2257,22.00684,9.726473,13.78907,17.0457,12.01536,26.48603,9.864212,9.864212,7.442849,10.24528,23.53335,9.742518,14.08433,12.32265,13.72713,6.03262,9.128451,4.273799,4.465558,7.245644,10.11922,11.98486,10.85152,11.81082,4.856701,9.78009,9.921371,5.884064,13.3952,4.31939,4.31939,3.556636,4.726856,12.02358,5.740809,8.911568,7.641887,10.69693,25.34248,18.60596,27.6389,24.95897,13.11548,8.914662,245.664,25.94541,13.55776,71.21957,131.9045,66.47784,118.7184,10.21801,50.38487,50.38487,44.16236,15.57279,80.32207,23.89803,89.73422,7.784263,20.14635,9.518797,15.77885,6.565087,5.801406,10.656,10.45964,14.51208,9.583086,15.0961,9.177064,13.12622,14.88847,11.25371,14.74349,6.321769,6.321769,3.499197,6.127139,12.07608,6.349555,10.44086,5.120676,12.98063
2084.343,12.58464,22.05742,14.1583,8.786924,15.85132,18.53149,28.66153,19.96384,21.02134,10.42871,16.37785,24.24194,14.55561,25.3409,10.42612,10.42612,9.283054,11.20084,23.42618,10.15933,17.12133,16.3007,17.22079,11.9825,22.90995,15.75385,9.556864,17.08032,20.38238,32.79469,23.31462,22.03749,12.31493,21.22094,26.03071,15.19493,27.81224,10.75565,10.75565,10.37026,12.71293,23.16543,10.37589,20.33504,18.04504,19.39085,10.505,17.02799,48.81075,10.98816,39.35232,23.61194,73.00647,81.88234,30.92233,32.32257,63.6304,27.254,45.73142,29.34748,33.50927,33.50927,29.21579,36.53991,31.68526,12.59978,74.21154,46.35844,46.12333,8.988707,20.21604,8.746402,7.584328,12.25134,17.76091,24.35144,13.94326,24.23856,8.314835,8.235873,16.48199,12.1916,24.97408,8.272634,8.272634,6.073349,11.90559,25.60361,12.59882,14.6057,10.25685,14.55535,5.435931,17.26966,6.417368,4.863088,6.423542,11.63153,19.10107,9.186034,13.11687,4.019297,6.319008,8.309843,6.225224,13.32951,5.0282,5.0282,4.688835,7.081416,9.275337,8.931382,5.413402,4.890258,6.495741,10.21107,18.72436,10.1935,7.982256,12.26026,18.93948,28.13244,15.92419,22.08726,9.708874,13.78557,16.917,12.0078,26.3343,9.812389,9.812389,7.285115,10.23397,23.61961,10.06785,14.26486,12.34475,13.68139,6.029474,9.136809,4.261019,4.448619,7.222089,10.10878,11.96483,10.84449,11.7648,4.839369,9.775823,9.888124,5.9285,13.36127,4.303539,4.303539,3.579911,4.722646,12.09127,5.733952,8.944727,7.611854,10.6833,25.21277,19.36563,27.97207,25.068,13.02222,8.982969,248.7295,26.37006,13.42883,72.67541,133.1153,67.69922,121.2662,10.27016,51.40689,51.40689,45.3759,15.76426,80.23619,24.18091,90.15611,7.791366,20.14901,9.509185,15.85825,6.560058,5.795873,10.62357,10.56031,14.44748,9.624343,15.20898,9.182153,13.07644,14.86729,11.19836,14.8297,6.274341,6.274341,3.493244,6.059605,12.22926,6.30807,10.42147,5.11509,13.0202
2094.393,12.55853,22.13277,14.14595,8.783697,15.8265,18.49741,28.68527,19.93424,20.96098,10.40612,16.35259,24.15945,14.55997,25.32904,10.40866,10.40866,9.261027,11.18775,23.41467,10.13653,17.1487,16.26834,17.21343,11.94468,22.9352,15.75186,9.537245,17.09106,20.33224,32.69976,23.19034,21.97496,12.26653,21.21067,26.02556,15.23451,27.64517,10.77629,10.77629,10.3386,12.69732,23.18261,10.37008,20.31186,18.05639,19.39492,10.49791,16.99841,48.84241,10.97846,39.37948,23.56047,72.95708,81.83817,30.85415,32.31244,63.62667,27.20185,45.69905,29.31466,33.48616,33.48616,29.23321,36.50623,31.73026,12.59942,74.29992,46.41339,46.07875,8.966085,20.15545,8.771777,7.552514,12.22434,17.71777,24.44512,13.92097,24.18193,8.304207,8.17503,16.41434,12.22298,24.9192,8.307916,8.307916,6.051287,11.87738,25.60535,12.56753,14.60734,10.26142,14.52865,5.40495,17.35997,6.469234,4.791105,6.425222,11.63684,18.98926,9.053073,13.09217,4.016068,6.190043,8.267375,6.25207,13.31944,5.070374,5.070374,4.747967,7.001899,9.307206,8.897468,5.388799,4.921717,6.447656,10.1374,18.69321,10.16133,7.932261,12.27005,18.85043,28.09454,15.62268,22.16769,9.691274,13.78207,16.78831,12.00024,26.18258,9.760566,9.760566,7.127381,10.22266,23.70587,10.39319,14.4454,12.36686,13.64002,6.026328,9.145166,4.248239,4.43168,7.198535,10.09834,11.94479,10.83747,11.71879,4.822037,9.771555,9.854878,5.972937,13.32734,4.287688,4.287688,3.603186,4.718435,12.15896,5.727095,8.977885,7.581821,10.67101,25.08306,20.1253,28.30523,25.17703,12.92895,9.051276,251.7949,26.79471,13.2999,74.13124,134.326,68.9206,123.8141,10.32231,52.42891,52.42891,46.58945,15.95572,80.15031,24.46378,90.578,7.79847,20.12715,9.499573,15.93765,6.555029,5.79034,10.59113,10.66097,14.38289,9.665599,15.32185,9.187242,13.02667,14.84611,11.14301,14.91591,6.226914,6.226914,3.487291,5.99207,12.38245,6.266586,10.40208,5.109503,13.04916
2104.444,12.53242,22.20812,14.1336,8.780471,15.80169,18.46332,28.70901,19.90463,20.90062,10.38353,16.32733,24.07695,14.56432,25.31719,10.3912,10.3912,9.239,11.17466,23.40315,10.11373,17.17607,16.23599,17.15823,11.90687,22.96045,15.74987,9.517626,17.1018,20.28209,32.60482,23.06606,21.91242,12.21814,21.2004,26.02042,15.2741,27.47809,10.79692,10.79692,10.30693,12.68171,23.1998,10.36428,20.28867,18.06773,19.3714,10.49083,16.96883,48.87407,10.96876,39.40664,23.509,72.90769,81.794,30.78596,32.30231,63.62295,27.14971,45.66668,29.28184,33.46305,33.46305,29.25063,36.47255,31.77527,12.59906,74.3883,46.46835,46.10264,8.943463,20.09487,8.797153,7.520699,12.19735,17.67463,24.5388,13.89868,24.12529,8.29358,8.114187,16.3467,12.25436,24.86432,8.343198,8.343198,6.029225,11.84917,25.6071,12.53624,14.60898,10.26598,14.47297,5.37397,17.45028,6.521101,4.719122,6.426901,11.64215,18.87745,8.920111,13.06747,4.012839,6.061077,8.224906,6.278916,13.30936,5.112548,5.112548,4.807099,6.922383,9.339074,8.863554,5.364197,4.953175,6.450544,10.06373,18.66206,10.12916,7.882266,12.27985,18.76138,28.05664,15.32117,22.24811,9.673674,13.77857,16.65961,11.99268,26.03085,9.708743,9.708743,6.969647,10.21135,23.79213,10.71852,14.62593,12.38896,13.62587,6.023182,9.153524,4.235459,4.414741,7.17498,10.08789,11.92475,10.83044,11.67277,4.804705,9.767287,9.821631,6.017373,13.2934,4.271837,4.271837,3.626461,4.714225,12.22664,5.720238,9.011043,7.551787,10.66702,24.95336,20.88498,28.63839,25.28607,12.83569,9.119583,254.8603,27.21937,13.17097,75.58707,135.5367,70.14198,126.3619,10.37446,53.45092,53.45092,47.80299,16.14719,80.06442,24.74665,90.99989,7.805573,19.95296,9.489961,16.01704,6.55,5.784807,10.55869,10.76164,14.31829,9.706855,15.43473,9.19233,12.97689,14.82492,11.08766,15.00211,6.179486,6.179486,3.481337,5.924535,12.53564,6.225101,10.38269,5.103916,13.01214
2114.494,12.50631,22.28347,14.12125,8.777244,15.77687,18.42924,28.73275,19.87502,20.84025,10.36095,16.30206,23.99446,14.56868,25.30533,10.37374,10.37374,9.216973,11.16157,23.39163,10.09093,17.20345,16.20363,17.10304,11.86905,22.9857,15.74787,9.498008,17.11254,20.23194,32.50989,22.94178,21.84989,12.16974,21.19014,26.01527,15.31368,27.31102,10.81756,10.81756,10.27527,12.66611,23.21698,10.35848,20.26549,18.07908,19.34787,10.48374,16.93925,48.90572,10.95906,39.4338,23.45754,72.8583,81.74984,30.71777,32.29217,63.61922,27.09756,45.63431,29.24902,33.43995,33.43995,29.26805,36.43886,31.82027,12.59871,74.47667,46.5233,46.12653,8.920841,20.03429,8.822529,7.488885,12.17035,17.63149,24.63249,13.87639,24.06865,8.282952,8.053344,16.27906,12.28574,24.80944,8.37848,8.37848,6.007163,11.82096,25.60884,12.50495,14.61062,10.27055,14.41729,5.342989,17.54059,6.572967,4.647139,6.42858,11.64746,18.76563,8.78715,13.04277,4.00961,5.932112,8.182438,6.305762,13.29929,5.154722,5.154722,4.86623,6.842866,9.370943,8.82964,5.339594,4.984634,6.453433,9.990066,18.6309,10.09699,7.832271,12.28965,18.67233,28.01874,15.01965,22.32854,9.656074,13.77506,16.53091,11.98513,25.87912,9.65692,9.65692,6.811913,10.20004,23.87839,11.04386,14.80646,12.41107,13.61171,6.020036,9.161882,4.222679,4.397803,7.151426,10.07745,11.90471,10.82342,11.62675,4.787373,9.763019,9.788384,6.06181,13.25947,4.255986,4.255986,3.649736,4.710014,12.29433,5.71338,9.044201,7.521754,10.66302,24.82365,21.64465,28.97155,25.3951,12.74243,9.18789,257.9257,27.64402,13.04205,77.0429,136.7474,71.36336,128.9098,10.42661,54.47294,54.47294,49.01653,16.33866,79.97854,25.02953,91.42179,7.812677,19.77878,9.48035,16.09644,6.544972,5.779274,10.52626,10.8623,14.25369,9.748112,15.5476,9.197419,12.92711,14.80374,11.0323,15.08832,6.132058,6.132058,3.475384,5.857,12.68882,6.183616,10.3633,5.098329,12.97512
2124.544,12.4802,22.35882,14.10889,8.774018,15.75206,18.39516,28.75649,19.84542,20.77989,10.33836,16.2768,23.91196,14.57304,25.29348,10.35628,10.35628,9.194945,11.14848,23.38011,10.06814,17.23082,16.17128,17.04784,11.83123,23.01095,15.74588,9.478389,17.12329,20.1818,32.41495,22.8175,21.78736,12.12134,21.17987,26.01013,15.35326,27.14394,10.83819,10.83819,10.24361,12.6505,23.23416,10.35268,20.24231,18.09042,19.32435,10.47666,16.90967,48.93738,10.94935,39.46096,23.40607,72.80891,81.70567,30.64959,32.28204,63.6155,27.04542,45.60193,29.2162,33.41684,33.41684,29.28547,36.40518,31.86528,12.59835,74.56505,46.57826,46.15041,8.898219,19.9737,8.847905,7.45707,12.14336,17.58834,24.72617,13.8541,24.01202,8.272325,7.992501,16.21141,12.31712,24.75456,8.413762,8.413762,5.985101,11.79275,25.61059,12.47366,14.61226,10.27511,14.36161,5.312008,17.63091,6.624833,4.575156,6.43026,11.65278,18.65382,8.654188,13.01807,4.00638,5.803146,8.139969,6.332608,13.28921,5.196897,5.196897,4.925362,6.76335,9.402811,8.795726,5.314991,5.016093,6.456321,9.916398,18.59975,10.06482,7.782276,12.29945,18.58328,27.98084,14.71814,22.40897,9.638475,13.77156,16.40221,11.97757,25.7274,9.605098,9.605098,6.654178,10.18872,23.96464,11.36919,14.987,12.43317,13.59756,6.01689,9.170239,4.209899,4.380864,7.127871,10.06701,11.88467,10.81639,11.58074,4.770042,9.758752,9.755138,6.106247,13.22554,4.240135,4.240135,3.673011,4.705804,12.36202,5.706523,9.07736,7.491721,10.65903,24.69394,22.40432,29.30471,25.50413,12.64916,9.256197,260.9912,28.06867,12.91312,78.49874,137.9582,72.58473,131.4576,10.47876,55.49496,55.49496,50.23007,16.53012,79.89266,25.3124,91.84368,7.81978,19.60459,9.470738,16.17584,6.539943,5.773741,10.49382,10.96297,14.18909,9.789368,15.66048,9.202508,12.87733,14.78255,10.97695,15.17453,6.084631,6.084631,3.469431,5.789465,12.84201,6.142131,10.34391,5.092743,12.9381
2134.594,12.4513,22.43417,14.07578,8.770792,15.72725,18.36107,28.78023,19.81581,20.71953,10.31577,16.25154,23.82947,14.5774,25.28162,10.33882,10.33882,9.172918,11.1354,23.36859,10.04534,17.2582,16.13893,16.99265,11.81366,23.0362,15.70493,9.45877,17.13403,20.13165,32.32002,22.69322,21.72482,12.07295,21.1696,26.00498,15.39284,26.97686,10.85883,10.85883,10.21195,12.6349,23.25135,10.34687,20.21913,18.10177,19.30082,10.47077,16.8801,48.9376,10.93965,39.48811,23.3546,72.75952,81.6615,30.5814,32.27191,63.61177,26.99327,45.56956,29.18338,33.39373,33.39373,29.30288,36.3715,31.91028,12.59799,74.65342,46.63322,46.1743,8.901995,19.91312,8.835462,7.425256,12.11636,17.5452,24.81985,13.83181,23.95538,8.261697,7.931658,16.14377,12.3485,24.69968,8.449045,8.449045,5.963038,11.76454,25.61233,12.44237,14.6139,10.27968,14.30593,5.284569,17.72122,6.642169,4.503172,6.431939,11.65809,18.54201,8.521226,12.99337,4.003151,5.674181,8.0975,6.359454,13.27914,5.239071,5.239071,4.984494,6.683833,9.43468,8.761811,5.290388,5.047551,6.45921,9.912749,18.5686,10.04316,7.732281,12.30925,18.49423,27.94293,14.41663,22.48939,9.620875,13.76806,16.27351,11.97001,25.57567,9.553275,9.553275,6.496444,10.17741,24.0509,11.69453,15.16753,12.45528,13.58341,6.004527,9.178597,4.205101,4.363925,7.104317,10.05657,11.86463,10.80937,11.53472,4.75271,9.754484,9.721891,6.150683,13.1916,4.224284,4.224284,3.696286,4.701593,12.4297,5.699666,9.110518,7.461687,10.65503,24.77218,23.16399,31.25551,25.61317,12.5559,9.324504,264.0566,28.49333,12.78419,79.95457,139.1689,73.80611,134.0055,10.53091,56.51698,56.51698,51.44361,16.72159,79.80678,25.59527,92.26557,7.826883,19.4304,9.420705,16.25523,6.544199,5.768208,10.46139,11.06364,14.12449,9.830625,15.77335,9.207596,12.82756,14.76137,10.9216,15.26074,6.037203,6.037203,3.463478,5.72193,12.9952,6.100646,10.32452,5.087156,12.90108
